event_id,timestamp,src_node,dst_node,edge_type,channel,amount,device_fingerprint,src_label,dst_label,is_fraud_edge
408,75,2452382,1674660,1,bank_app,61.22,dev_693462,0,0,0
409,75,276856,2297824,5,wallet,120.75,dev_618938,2,2,0
410,76,1575634,1841011,3,merchant_api,48.05,dev_025651,3,3,0
411,76,2172098,1220510,5,bank_app,10.94,dev_963638,0,0,0
412,76,2048599,1174732,5,bank_app,33.28,dev_014326,0,3,0
413,76,1699134,2452090,5,bank_app,218.05,dev_872117,3,2,0
414,76,446003,1287109,3,merchant_api,34.2,dev_825499,3,0,0
415,76,2457153,757480,6,qr_pay,99.05,dev_836005,2,3,0
416,76,614106,1614198,3,merchant_api,16.02,dev_085530,0,2,0
417,76,2455594,86691,1,qr_pay,25.59,dev_107963,2,2,0
418,77,1101524,1473898,5,qr_pay,42.85,dev_439778,0,0,0
419,77,2061293,1254596,3,wallet,44.59,dev_683384,0,0,0
420,77,2456523,1516182,10,qr_pay,12.31,dev_241790,2,2,0
421,77,1674223,365739,5,qr_pay,11.84,dev_936636,3,0,0
422,77,410977,1778497,6,web,64.68,dev_805171,0,0,0
423,77,1081372,1794987,5,qr_pay,71.69,dev_451363,0,0,0
424,77,1921403,665286,6,web,103.64,dev_343807,0,0,0
425,77,2072082,1281386,5,qr_pay,124.4,dev_383986,0,3,0
426,77,1395757,1720553,4,bank_app,38.14,dev_370846,0,3,0
427,77,2306615,2457431,9,bank_app,25.53,dev_340392,2,2,0
428,77,2457875,1416299,4,bank_app,113.97,dev_314209,0,0,0
429,78,2460953,2188309,5,web,46.61,dev_080973,0,2,0
430,78,2461022,1074155,4,qr_pay,13.95,dev_521296,0,2,0
431,78,375252,1638742,5,web,9.68,dev_694849,2,0,0
432,78,10880,550258,5,web,38.2,dev_332803,3,0,0
433,78,2460936,1640517,4,qr_pay,28.8,dev_774702,3,3,0
434,78,14382,2461029,5,web,23.96,dev_520082,0,0,0
435,78,222296,479442,5,web,64.41,dev_675199,0,0,0
436,79,1095510,2462569,4,web,66.9,dev_968011,0,0,0
437,79,197724,86626,6,wallet,87.96,dev_513855,0,0,0
438,80,2124720,2040940,4,merchant_api,5.94,dev_954720,2,2,0
439,80,1433921,2441508,5,wallet,30.82,dev_808062,2,0,0
440,81,2022231,1477073,4,wallet,63.13,dev_173399,0,2,0
441,81,2050455,2092651,1,qr_pay,6.73,dev_120726,0,0,0
442,81,690191,1075589,5,bank_app,13.61,dev_402632,0,0,0
443,81,790373,1803158,5,bank_app,11.51,dev_667100,3,0,0
444,81,530262,2466503,1,qr_pay,27.1,dev_694521,0,2,0
445,82,764905,2469938,10,qr_pay,106.17,dev_967064,0,2,0
446,82,971679,1629703,5,qr_pay,151.46,dev_141334,0,0,0
447,82,2081794,393691,1,web,12.77,dev_187110,2,1,1
448,83,2472950,1218870,5,web,39.41,dev_607372,0,3,0
449,83,247336,1553081,4,qr_pay,55.86,dev_904855,3,0,0
450,83,603527,2122318,5,web,34.77,dev_854503,0,0,0
451,83,2468988,1681200,10,web,35.13,dev_425875,3,3,0
452,83,1052103,1885890,4,qr_pay,44.41,dev_599121,0,3,0
453,83,194576,2471324,6,merchant_api,121.37,dev_824051,3,0,0
454,83,2471984,2099475,6,merchant_api,71.68,dev_729763,0,2,0
455,84,2475682,1110031,5,merchant_api,9.45,dev_875365,2,2,0
456,84,1013475,826599,4,web,69.14,dev_930119,0,0,0
457,84,2471342,1548583,10,merchant_api,54.77,dev_773091,2,2,0
458,84,2475660,1494344,5,merchant_api,32.57,dev_860003,2,0,0
459,84,96558,772723,4,web,93.53,dev_090733,0,3,0
460,84,2474199,1996932,5,merchant_api,29.06,dev_290310,2,0,0
461,84,1180885,717459,5,merchant_api,29.38,dev_384565,0,3,0
462,84,695613,705022,5,merchant_api,27.36,dev_735004,0,3,0
463,85,2478227,2212929,4,merchant_api,5.49,dev_931582,3,0,0
464,85,454004,408441,5,wallet,22.82,dev_799523,0,0,0
465,86,2196558,961389,4,wallet,18.51,dev_928959,0,2,0
466,86,1417141,2464794,1,qr_pay,9.14,dev_496963,0,0,0
467,86,2439488,2478948,1,qr_pay,96.6,dev_237996,0,0,0
468,86,1414623,607969,3,merchant_api,49.1,dev_530803,3,2,0
469,87,2050053,2037408,1,web,25.87,dev_465643,0,0,0
470,87,2480932,1875356,5,qr_pay,14.76,dev_977713,0,2,0
471,87,739071,1540459,3,wallet,40.71,dev_603454,0,2,0
472,87,2293262,1548478,4,bank_app,82.46,dev_532830,0,2,0
473,87,1027458,2139847,11,web,12.63,dev_793497,3,2,0
474,87,1088681,1255928,5,qr_pay,24.43,dev_764333,0,0,0
475,87,961397,481663,5,qr_pay,53.58,dev_173303,0,3,0
476,88,669184,2299392,1,merchant_api,4.65,dev_331925,0,0,0
477,88,1030379,861701,4,qr_pay,32.08,dev_569533,0,0,0
478,88,912867,1673126,4,qr_pay,22.96,dev_435191,0,0,0
479,88,2484193,2144377,1,merchant_api,23.56,dev_051859,0,2,0
480,88,2087041,1464354,6,merchant_api,16.92,dev_929244,0,0,0
481,88,2484034,2177422,5,web,27.77,dev_853401,2,2,0
482,88,1833770,1760664,5,web,138.55,dev_780863,3,0,0
483,88,1084698,1596964,4,qr_pay,25.24,dev_466756,0,3,0
484,88,1835218,2088157,5,web,31.9,dev_647411,2,3,0
485,89,2045042,2012522,1,wallet,160.02,dev_848356,0,0,0
486,89,2484900,2303292,5,merchant_api,14.95,dev_441454,0,0,0
487,89,1960436,1861032,10,merchant_api,125.61,dev_236337,3,2,0
488,89,1612865,2477257,5,merchant_api,24.65,dev_319085,2,2,0
489,89,2089324,1051545,4,web,167.96,dev_960957,2,0,0
490,90,1405776,743540,4,merchant_api,66.37,dev_067081,0,0,0
491,90,195344,624905,3,web,41.12,dev_524580,0,3,0
492,91,224780,1265258,1,qr_pay,25.05,dev_157697,0,3,0
493,91,2072396,771752,6,qr_pay,15.16,dev_991508,0,2,0
494,91,2489166,389812,5,bank_app,26.26,dev_636263,2,0,0
495,91,2489357,2274230,5,bank_app,55.02,dev_567061,2,2,0
496,91,903759,2219671,5,bank_app,24.24,dev_099457,2,2,0
497,92,145318,1017558,5,qr_pay,18.45,dev_425504,0,0,0
498,92,248768,470109,6,web,21.21,dev_345806,3,3,0
499,92,1802407,1858915,4,bank_app,82.54,dev_980077,0,0,0
500,92,1097991,1018870,5,qr_pay,73.9,dev_764960,3,0,0
501,92,830997,1467552,5,qr_pay,13.46,dev_834223,0,3,0
502,92,2447379,2453457,1,web,14.56,dev_188166,0,0,0
503,92,2089922,2197882,1,web,37.39,dev_450641,0,0,0
504,93,1061345,18189,6,merchant_api,105.09,dev_690339,3,2,0
505,93,2493545,2340367,4,qr_pay,94.76,dev_636879,0,0,0
506,93,665282,863172,5,web,7.95,dev_993354,3,3,0
507,93,1994304,1752932,5,web,19.34,dev_668506,0,0,0
508,93,2457153,2494214,4,qr_pay,14.62,dev_675364,2,2,0
509,93,287538,2186041,5,web,19.28,dev_170135,3,2,0
510,93,1866223,1183196,5,web,103.96,dev_404759,3,2,0
511,94,194936,1614421,6,wallet,7.39,dev_864604,0,3,0
512,94,297136,1042076,4,web,7.87,dev_376736,0,3,0
513,94,318784,1151606,5,merchant_api,11.64,dev_457427,0,3,0
514,94,802615,1014073,5,merchant_api,31.77,dev_114238,3,0,0
515,95,409234,82111,6,bank_app,46.46,dev_749345,0,0,0
516,95,1791212,226612,4,merchant_api,50.08,dev_978601,2,3,0
517,95,2499179,2261328,6,bank_app,76.56,dev_014694,2,2,0
518,95,2092850,1068942,1,bank_app,5.44,dev_153213,0,0,0
519,95,2497984,2187295,3,web,90.88,dev_008185,0,0,0
520,95,1409984,616796,11,bank_app,20.07,dev_485594,0,0,0
521,95,2479263,2015304,4,merchant_api,65.26,dev_491307,0,0,0
522,96,2115364,875428,4,wallet,10.27,dev_392332,0,3,0
523,96,2498918,799918,10,bank_app,24.64,dev_543260,2,2,0
524,96,2343367,725343,4,wallet,41.79,dev_592674,0,3,0
525,97,2502750,753877,5,qr_pay,69.42,dev_612989,2,0,0
526,97,1408793,135947,1,web,6.38,dev_202385,0,0,0
527,97,2501938,1581586,5,qr_pay,25.22,dev_621835,2,3,0
528,97,1628260,58476,9,bank_app,12.72,dev_687876,0,3,0
529,97,381457,707356,5,qr_pay,38.67,dev_771982,2,3,0
530,97,1345811,2471338,5,qr_pay,49.38,dev_920698,0,2,0
531,97,1180017,618822,3,wallet,99.33,dev_171603,0,0,0
532,98,2421832,1020134,4,qr_pay,20.87,dev_042681,2,3,0
533,98,2504991,1272332,4,qr_pay,77.83,dev_619038,3,3,0
534,98,2505043,1251791,1,merchant_api,90.45,dev_064015,2,3,0
535,99,2197260,2236436,4,web,7.7,dev_939373,0,3,0
536,99,2175561,374739,5,merchant_api,42.57,dev_398959,0,0,0
537,99,2507798,40990,2,bank_app,68.21,dev_163906,2,0,0
538,99,489620,2507661,10,merchant_api,19.44,dev_786847,3,0,0
539,100,955305,472323,5,wallet,8.25,dev_117433,2,3,0
540,100,2510537,2371431,6,bank_app,62.09,dev_786206,1,0,1
541,100,2510064,1077006,5,wallet,8.33,dev_083466,0,2,0
542,100,1979523,1905251,10,wallet,20.89,dev_890564,0,2,0
543,100,2509548,1802619,4,merchant_api,32.59,dev_966106,2,2,0
544,101,2343664,2512032,10,bank_app,46.71,dev_797271,0,2,0
545,101,650060,2401223,5,bank_app,13.96,dev_995905,0,3,0
546,101,2083877,403981,5,bank_app,13.25,dev_012555,0,0,0
547,101,2468713,1468152,9,wallet,36.93,dev_487547,2,0,0
548,101,451883,483903,6,qr_pay,65.74,dev_525696,0,0,0
549,101,2100933,1724483,6,qr_pay,208.24,dev_671636,0,0,0
550,102,1809530,1637953,5,qr_pay,6.32,dev_349959,0,3,0
551,102,1938291,841817,5,qr_pay,32.58,dev_266951,2,0,0
552,102,1137171,706598,4,bank_app,12.71,dev_734820,0,0,0
553,102,2464569,2513758,1,web,66.48,dev_012157,0,2,0
554,103,617607,479842,4,qr_pay,14.52,dev_475564,3,0,0
555,104,2510804,3688215,5,merchant_api,13.37,dev_105157,2,2,0
556,104,2518915,1110200,5,merchant_api,14.44,dev_508787,2,3,0
557,104,2011959,55823,1,wallet,24.81,dev_790572,0,3,0
558,104,2517948,202418,6,wallet,35.55,dev_336203,0,0,0
559,105,1263395,2521119,4,merchant_api,52.21,dev_304709,0,2,0
560,105,2261783,1766582,9,merchant_api,33.61,dev_856445,0,3,0
561,105,1883615,467139,4,merchant_api,10.21,dev_881863,0,3,0
562,105,2128233,957425,1,bank_app,51.16,dev_047649,0,3,0
563,105,408828,398548,5,wallet,23.39,dev_269612,2,2,0
564,105,1917380,1917424,4,merchant_api,96.12,dev_602741,0,3,0
565,106,2046786,2521364,10,bank_app,12.98,dev_713449,2,2,0
566,106,2521260,1401306,5,bank_app,5.8,dev_808194,0,3,0
567,106,162733,2281115,5,bank_app,23.79,dev_910857,0,2,0
568,106,2522905,2278645,1,qr_pay,85.32,dev_270692,0,3,0
569,106,1205734,2076181,6,qr_pay,30.72,dev_257592,3,2,0
570,107,1006937,1886847,4,bank_app,28.23,dev_874085,0,0,0
571,107,998878,306169,1,web,12.14,dev_938863,0,0,0
572,107,343732,334035,10,qr_pay,119.34,dev_731285,0,3,0
573,107,1796282,2060368,4,bank_app,13.37,dev_829447,0,0,0
574,107,1893879,1383184,6,web,13.83,dev_359457,0,2,0
575,108,2526585,1289912,4,qr_pay,56.43,dev_021492,0,0,0
576,108,1830396,2526791,1,merchant_api,5.0,dev_200671,0,0,0
577,108,2527204,574982,4,qr_pay,106.39,dev_558134,2,0,0
578,108,1898441,1365310,4,qr_pay,59.25,dev_782022,2,2,0
579,108,2444406,500937,4,qr_pay,75.89,dev_035655,0,3,0
580,109,120021,896832,4,web,55.83,dev_270241,3,2,0
581,109,2529134,1696457,4,web,29.22,dev_534314,0,0,0
582,109,2526083,1743110,5,merchant_api,9.42,dev_268861,0,0,0
583,109,1190390,1991988,1,wallet,23.43,dev_744982,0,2,0
584,109,2081595,2063349,3,qr_pay,12.97,dev_494236,0,0,0
585,109,1219940,1987565,1,wallet,41.16,dev_553751,0,0,0
586,109,875518,2528591,3,qr_pay,64.46,dev_145652,0,2,0
587,110,2531320,765994,4,merchant_api,127.63,dev_630449,0,3,0
588,110,2023616,1308828,3,web,43.58,dev_997639,2,0,0
589,110,2481214,2519753,6,bank_app,61.08,dev_973055,2,0,0
590,110,2108176,2110234,5,wallet,18.78,dev_873131,0,0,0
591,110,1482301,1490692,4,merchant_api,21.97,dev_788378,2,3,0
592,110,1553280,1496049,5,wallet,37.57,dev_178129,3,3,0
593,110,1045261,386592,3,web,22.02,dev_939360,3,0,0
594,110,2531969,1211945,5,wallet,31.26,dev_007179,2,2,0
595,110,2532227,1209333,4,merchant_api,13.0,dev_950352,0,0,0
596,111,519554,642507,4,wallet,15.28,dev_388474,0,0,0
597,111,106145,1869414,4,wallet,59.85,dev_198320,3,2,0
598,111,1107511,1548421,3,merchant_api,69.27,dev_537718,0,2,0
599,111,2533814,2533930,5,bank_app,10.1,dev_006513,0,0,0
600,111,1506297,2534071,6,qr_pay,48.6,dev_416230,0,3,0
601,111,2130528,2533008,1,qr_pay,16.45,dev_676454,0,3,0
602,111,162505,2534429,5,bank_app,24.9,dev_309679,3,2,0
603,112,442313,2332874,5,qr_pay,87.82,dev_034907,3,2,0
604,112,1303626,1111918,5,qr_pay,50.74,dev_936227,3,2,0
605,112,2535318,2522320,6,web,54.4,dev_902092,2,2,0
606,112,2281722,2425696,6,web,148.1,dev_997291,2,2,0
607,112,1313678,674448,4,bank_app,17.93,dev_754613,3,3,0
608,113,1554030,2538508,5,web,10.1,dev_731542,0,0,0
609,113,1930400,772588,10,web,12.81,dev_317549,2,3,0
610,113,2537140,2178326,5,web,19.51,dev_230023,3,0,0
611,113,2248937,2384920,1,merchant_api,3.19,dev_573108,3,0,0
612,114,2540272,2032557,1,wallet,22.05,dev_913851,0,0,0
613,114,1550157,2540221,1,wallet,16.28,dev_025202,0,2,0
614,114,27023,1941684,1,wallet,53.81,dev_688843,0,0,0
615,114,290761,2377686,1,wallet,36.5,dev_009503,3,2,0
616,114,2149734,604721,6,wallet,15.48,dev_744175,0,3,0
617,114,1985710,2512000,6,wallet,45.19,dev_048774,2,2,0
618,115,2530286,1240578,9,merchant_api,64.78,dev_338930,0,0,0
619,115,2541056,2286880,6,bank_app,13.31,dev_965373,3,3,0
620,115,2542799,39233,6,bank_app,17.05,dev_709576,0,0,0
621,115,473117,1771974,6,bank_app,3.59,dev_889616,0,0,0
622,115,1484538,1852839,5,wallet,9.19,dev_909275,3,0,0
623,116,1050216,2000320,5,bank_app,12.58,dev_018463,3,0,0
624,116,2115274,2375519,5,bank_app,26.23,dev_100104,0,2,0
625,116,2150383,2544935,1,qr_pay,11.35,dev_419734,2,2,0
626,116,2541249,1568094,9,wallet,21.28,dev_009327,2,0,0
627,116,2544430,1906607,5,bank_app,8.14,dev_005219,0,2,0
628,116,1927490,1139560,5,bank_app,28.62,dev_003328,0,3,0
629,116,512456,2533595,10,bank_app,35.99,dev_607634,3,0,0
630,117,1739168,622914,6,web,38.17,dev_424546,3,0,0
631,117,2544356,1881043,10,qr_pay,24.81,dev_707488,0,2,0
632,118,2545643,422218,10,web,6.13,dev_198178,2,2,0
633,118,634452,186746,5,web,14.04,dev_982163,0,0,0
634,118,1217208,412701,4,qr_pay,23.42,dev_987207,0,0,0
635,118,1451994,2549215,4,qr_pay,23.5,dev_639375,0,0,0
636,118,714849,1997458,4,qr_pay,36.14,dev_346307,0,0,0
637,118,2493834,1733990,5,web,88.5,dev_310782,2,3,0
638,118,1414050,1591276,5,web,50.95,dev_380524,0,0,0
639,119,2197459,2131559,5,merchant_api,10.09,dev_371327,0,2,0
640,119,862178,150392,4,web,62.21,dev_714281,0,3,0
641,119,551021,1277158,6,wallet,47.29,dev_667788,0,3,0
642,120,2553701,1931827,5,wallet,11.88,dev_556739,0,0,0
643,120,119207,1767546,1,bank_app,57.05,dev_879671,3,3,0
644,120,188913,611764,1,bank_app,23.0,dev_041347,0,3,0
645,120,192459,981964,4,merchant_api,9.5,dev_951297,3,0,0
646,120,229772,347236,1,bank_app,40.03,dev_906287,0,0,0
647,120,680514,2553226,4,merchant_api,41.07,dev_138318,0,2,0
648,121,647057,1639060,3,merchant_api,25.41,dev_250512,0,0,0
649,121,1318879,1626316,5,bank_app,23.72,dev_948235,0,3,0
650,121,850178,1989106,5,bank_app,12.84,dev_788190,0,2,0
651,121,931875,2554700,11,qr_pay,46.02,dev_469870,0,2,0
652,121,1190802,2279146,5,bank_app,23.59,dev_307547,3,2,0
653,121,2054747,1252216,4,wallet,39.24,dev_435726,0,0,0
654,122,773761,361824,5,qr_pay,33.83,dev_818770,0,0,0
655,122,2442339,838329,4,bank_app,11.95,dev_495740,0,2,0
656,122,934770,1535302,4,bank_app,15.11,dev_130399,0,2,0
657,123,1727085,2070625,4,qr_pay,4.62,dev_450504,3,2,0
658,123,1143703,2561492,5,web,40.78,dev_362346,0,0,0
659,123,2560331,196040,2,wallet,9.67,dev_207558,2,0,0
660,123,2559880,2341254,5,web,27.64,dev_454585,0,0,0
661,123,2559466,1705791,4,qr_pay,47.18,dev_968699,2,3,0
662,124,2466041,1036463,6,wallet,45.7,dev_772987,2,0,0
663,124,465135,1010766,4,web,11.43,dev_686603,3,0,0
664,124,1370076,2562463,10,merchant_api,23.14,dev_432526,0,2,0
665,124,2561735,1329251,5,merchant_api,110.31,dev_916580,2,2,0
666,124,730772,2134265,1,wallet,124.32,dev_166788,0,0,0
667,124,78156,695502,5,merchant_api,59.66,dev_932211,0,2,0
668,124,2318016,1054753,9,web,45.78,dev_912861,2,0,0
669,124,1918344,606945,6,wallet,10.76,dev_525083,3,2,0
670,124,2562882,1209421,5,merchant_api,46.84,dev_615755,2,0,0
671,125,1607086,1855024,5,wallet,21.28,dev_486255,0,0,0
672,125,2564749,318874,1,bank_app,44.01,dev_716406,0,3,0
673,125,1629899,472956,5,wallet,13.88,dev_607276,0,3,0
674,126,1251508,730162,5,bank_app,21.0,dev_868801,0,0,0
675,126,1237439,2386857,2,web,33.37,dev_722695,3,0,0
676,126,1333856,23386,3,merchant_api,38.93,dev_966073,2,2,0
677,126,1700477,2276229,5,bank_app,38.26,dev_950523,3,0,0
678,126,1445594,2473984,4,wallet,20.06,dev_215019,3,0,0
679,127,2561561,2570297,1,web,7.93,dev_487330,0,2,0
680,127,1523896,1054663,5,qr_pay,105.88,dev_011263,2,3,0
681,127,2571115,1786825,1,web,249.72,dev_297831,0,0,0
682,127,1615663,543876,3,wallet,46.65,dev_403103,0,2,0
683,128,40129,935828,6,merchant_api,8.07,dev_847177,0,0,0
684,128,2188855,1645147,1,merchant_api,13.25,dev_051384,0,0,0
685,128,2443900,716997,5,web,38.79,dev_508245,2,3,0
686,128,2104112,1013327,1,merchant_api,88.85,dev_826109,3,2,0
687,128,2430626,2574060,6,merchant_api,8.92,dev_207376,0,2,0
688,128,2555471,148591,4,qr_pay,30.21,dev_605261,2,0,0
689,129,2010522,1398378,4,web,40.3,dev_264949,0,3,0
690,129,1555640,1105167,4,web,73.56,dev_867758,3,2,0
691,129,2575190,2441197,5,merchant_api,18.01,dev_501947,2,3,0
692,129,1366590,1658680,6,wallet,6.5,dev_131345,3,2,0
693,129,82744,519185,3,qr_pay,54.55,dev_720245,3,2,0
694,130,2572323,61169,5,wallet,67.51,dev_919178,2,0,0
695,130,1154060,1046646,1,bank_app,24.67,dev_276960,1,2,1
696,130,685300,175996,5,wallet,35.33,dev_523813,0,3,0
697,130,635879,367171,5,wallet,16.01,dev_674865,0,0,0
698,130,2455578,1840209,1,bank_app,12.41,dev_384957,2,3,0
699,130,568917,2129398,4,merchant_api,85.1,dev_682584,0,2,0
700,130,72931,1026046,1,bank_app,37.67,dev_584493,3,2,0
701,130,176831,33790,1,bank_app,41.32,dev_069899,0,0,0
702,130,2540851,1614594,4,merchant_api,130.57,dev_456699,0,3,0
703,131,2581971,1714054,1,qr_pay,10.28,dev_167414,2,0,0
704,131,2580211,2244773,4,wallet,20.56,dev_406123,2,2,0
705,131,2161031,811556,4,wallet,38.94,dev_626364,0,0,0
706,131,1746976,1974379,6,qr_pay,15.99,dev_150310,0,2,0
707,131,2580592,2297958,4,wallet,68.36,dev_834248,0,0,0
708,131,715165,338778,5,bank_app,20.73,dev_538681,0,0,0
709,131,2571112,2202494,5,bank_app,10.04,dev_287389,0,0,0
710,131,822869,2581492,1,qr_pay,28.2,dev_348863,3,2,0
711,132,940620,211805,5,qr_pay,28.6,dev_929692,3,0,0
712,132,1512049,2540209,4,bank_app,78.35,dev_875607,3,2,0
713,132,1491337,6096,7,merchant_api,41.01,dev_811177,0,3,0
714,133,1747199,27327,5,web,37.15,dev_402636,3,0,0
715,133,2565794,2529011,1,merchant_api,35.45,dev_141546,2,2,0
716,133,2156251,2586412,5,web,20.71,dev_539109,2,0,0
717,134,123114,2587962,1,wallet,13.95,dev_773378,0,2,0
718,134,2588429,2233471,7,bank_app,37.34,dev_706856,2,2,0
719,134,2584552,1922033,10,merchant_api,18.18,dev_038583,2,2,0
720,135,1801327,2589529,1,bank_app,121.61,dev_418786,0,0,0
721,135,1760429,2036301,5,wallet,82.1,dev_026069,0,2,0
722,135,54650,1484260,11,bank_app,46.97,dev_112965,0,0,0
723,136,1503218,2168567,3,merchant_api,43.84,dev_567894,0,0,0
724,136,1688311,3689869,5,bank_app,22.67,dev_623598,0,2,0
725,136,1025403,2076904,6,qr_pay,8.54,dev_893795,0,0,0
726,136,1455566,2592341,1,qr_pay,21.88,dev_957463,0,2,0
727,136,2090156,1263801,6,qr_pay,29.12,dev_003948,2,0,0
728,137,2218909,1097282,1,web,32.67,dev_275675,2,0,0
729,137,1055479,2586090,1,web,40.55,dev_360960,0,0,0
730,137,2594274,2021420,4,bank_app,77.42,dev_466866,2,2,0
731,137,989485,1600491,4,bank_app,18.12,dev_206502,3,3,0
732,137,2593965,1433261,4,bank_app,18.27,dev_620560,0,3,0
733,138,2595839,2545034,1,merchant_api,98.08,dev_584977,2,0,0
734,138,2062154,2596457,5,web,49.1,dev_345022,0,2,0
735,138,2369640,2595680,6,merchant_api,18.7,dev_224369,0,2,0
736,138,2576853,478285,6,merchant_api,24.13,dev_631907,2,3,0
737,138,2281533,1918427,5,web,22.37,dev_103950,3,2,0
738,138,1769911,772542,1,merchant_api,27.34,dev_916808,3,0,0
739,139,2408890,2597758,4,web,51.7,dev_803881,2,0,0
740,139,379755,379385,1,wallet,260.21,dev_746693,3,3,0
741,139,2173302,2599646,10,merchant_api,29.1,dev_833360,0,2,0
742,139,2598188,1522089,4,web,61.33,dev_547228,2,2,0
743,140,1508641,1439616,5,wallet,5.38,dev_463555,0,3,0
744,140,2600337,1581105,4,merchant_api,21.84,dev_961499,2,0,0
745,140,1006457,248344,5,wallet,74.14,dev_449052,0,3,0
746,140,211957,2210543,5,wallet,35.24,dev_714767,3,2,0
747,140,1858731,467913,4,merchant_api,1.0,dev_594702,3,0,0
748,140,2419526,773500,4,merchant_api,61.97,dev_141953,3,0,0
749,140,1106021,915521,4,merchant_api,189.87,dev_615512,0,2,0
750,140,2502642,1055350,5,wallet,4.07,dev_717816,2,2,0
751,141,1507917,1735974,4,wallet,132.61,dev_684685,0,3,0
752,141,1277714,332546,5,bank_app,2.02,dev_247892,0,0,0
753,142,2604079,459077,11,web,61.82,dev_453865,0,0,0
754,142,2602211,2436542,10,qr_pay,24.34,dev_971305,2,2,0
755,142,1426692,1722905,4,bank_app,4.08,dev_160310,0,0,0
756,142,2175725,2605763,1,web,39.71,dev_245683,3,3,0
757,142,2558429,2572887,4,bank_app,95.18,dev_154140,3,0,0
758,142,2606469,324395,1,web,36.87,dev_516556,0,0,0
759,143,1329583,507414,5,web,41.53,dev_530105,3,0,0
760,143,2195025,676766,4,qr_pay,23.32,dev_053516,2,3,0
761,143,1936398,1919433,4,qr_pay,6.33,dev_937782,3,0,0
762,143,1986319,1668504,4,qr_pay,62.97,dev_144340,0,3,0
763,143,2172504,377363,6,merchant_api,128.35,dev_108053,2,3,0
764,144,1276081,748093,5,merchant_api,67.8,dev_503215,3,3,0
765,144,502999,2284743,10,merchant_api,4.1,dev_683714,3,2,0
766,144,1485172,225297,5,merchant_api,6.28,dev_415637,2,0,0
767,145,2614008,1169290,6,bank_app,12.41,dev_782990,2,0,0
768,146,2617397,2617358,5,bank_app,5.85,dev_227287,2,2,0
769,146,2611736,2459467,1,qr_pay,27.65,dev_397233,2,3,0
770,146,2601056,2616291,1,qr_pay,37.87,dev_122917,3,2,0
771,146,714729,484525,5,bank_app,6.77,dev_667857,0,0,0
772,146,159729,742728,5,bank_app,49.37,dev_890920,3,0,0
773,146,1402894,855281,6,qr_pay,45.65,dev_273546,0,3,0
774,146,2347167,2616510,5,bank_app,14.98,dev_383105,0,2,0
775,146,2616061,574958,5,bank_app,21.0,dev_097996,0,0,0
776,146,2549855,2616542,5,bank_app,4.24,dev_885876,0,2,0
777,147,113956,292597,4,bank_app,25.05,dev_830800,0,0,0
778,147,2619227,1648531,1,web,26.75,dev_783988,3,2,0
779,147,1119212,2618319,5,qr_pay,28.56,dev_466738,0,2,0
780,147,2599625,2471002,5,qr_pay,34.5,dev_851316,0,2,0
781,147,2619439,155063,5,qr_pay,30.56,dev_616675,0,0,0
782,147,1939198,2619003,10,qr_pay,19.34,dev_288241,0,2,0
783,148,2622723,1542185,6,merchant_api,34.38,dev_405233,3,2,0
784,148,246878,509259,1,merchant_api,65.49,dev_892569,0,3,0
785,148,2622566,424823,4,qr_pay,31.0,dev_558352,0,0,0
786,149,743099,969591,6,wallet,35.37,dev_194833,0,0,0
787,149,2624537,2517826,7,bank_app,24.35,dev_213396,2,2,0
788,149,1682706,692267,5,merchant_api,13.71,dev_430333,0,0,0
789,149,929487,634120,4,web,54.09,dev_854832,0,0,0
790,149,664813,565028,6,wallet,16.12,dev_707567,3,0,0
791,150,639691,1134688,4,merchant_api,47.82,dev_600414,0,0,0
792,150,93979,968199,5,wallet,25.16,dev_188217,0,3,0
793,150,2624603,1072971,9,merchant_api,25.7,dev_261435,2,3,0
794,150,2628443,2347777,6,bank_app,19.78,dev_021662,3,2,0
795,151,1870109,819609,5,bank_app,15.53,dev_699352,2,0,0
796,151,2627953,1206793,10,bank_app,5.58,dev_889445,2,3,0
797,151,2626412,91692,9,wallet,47.68,dev_062095,2,3,0
798,151,1711936,2405031,1,qr_pay,32.73,dev_527585,0,2,0
799,151,131931,423039,5,bank_app,52.7,dev_486849,0,0,0
800,152,1928268,872943,5,qr_pay,15.21,dev_592089,2,2,0
801,152,314285,221306,5,qr_pay,135.08,dev_820303,0,3,0
802,152,50501,1419465,1,web,18.88,dev_525242,0,0,0
803,153,2635445,2631538,1,merchant_api,12.09,dev_922152,2,0,0
804,153,1182233,2634295,6,merchant_api,10.87,dev_561042,0,2,0
805,153,2629829,1095572,1,merchant_api,5.58,dev_652585,2,0,0
806,153,2209719,2157088,1,merchant_api,105.57,dev_386560,0,0,0
807,153,1660302,2216392,9,qr_pay,116.04,dev_735508,2,2,0
