event_id,timestamp,src_node,dst_node,edge_type,channel,amount,device_fingerprint,risk_score,risk_level,action,focus_node,src_node_score,dst_node_score,is_fraud_edge,explanation
0,1,2214697,2063663,9,wallet,20.76,dev_970140,0.6293653837345478,medium,step_up_verification,2214697,0.6293601937345478,0.0186328649983838,0,degree=1; dominant_edge_type=9; dominant_share=1.00; time_span=0
136,26,300680,2329807,10,bank_app,10.59,dev_113760,0.3800863397830136,medium,step_up_verification,2329807,0.010001218637513192,0.3800836922830136,0,degree=7; dominant_edge_type=10; dominant_share=0.86; time_span=655
137,26,2242906,1306788,10,bank_app,15.5,dev_358832,0.7925787031479534,high,manual_review,2242906,0.7925748281479534,0.04790216486950177,0,degree=2; dominant_edge_type=10; dominant_share=1.00; time_span=285
138,27,1529354,1498854,11,web,9.1,dev_074934,0.03320711896048993,low,pass,1498854,0.028506719865175705,0.03320484396048993,0,degree=1; dominant_edge_type=11; dominant_share=1.00; time_span=0
139,27,1640302,1716045,10,qr_pay,54.33,dev_136690,0.8393093024331058,high,manual_review,1640302,0.8392957199331057,0.8003731954846243,0,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
140,27,1754054,2019729,9,bank_app,16.79,dev_287480,0.8838567796997555,critical,freeze_and_manual_review,1754054,0.8838525821997555,0.8501192536885178,0,degree=1; dominant_edge_type=9; dominant_share=1.00; time_span=0
141,28,410597,1443637,10,web,65.64,dev_875575,0.8664163148964578,critical,freeze_and_manual_review,1443637,0.5877927492113497,0.8663999048964578,1,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
142,28,1903096,332514,10,web,17.11,dev_947949,0.5493805293751338,medium,step_up_verification,1903096,0.5493762518751338,0.001591033524179789,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=462
143,28,1998611,1951658,9,qr_pay,13.21,dev_986061,0.7197044224005492,high,manual_review,1998611,0.7197011199005492,0.001310330102841608,0,degree=2; dominant_edge_type=9; dominant_share=0.50; time_span=0
144,28,1962473,2145857,11,merchant_api,18.11,dev_189242,0.8844060291938926,critical,freeze_and_manual_review,1962473,0.8844015016938925,0.45111937181865885,0,degree=1; dominant_edge_type=11; dominant_share=1.00; time_span=0
145,29,2195299,1093773,10,merchant_api,2.31,dev_766848,0.12534670496474443,low,pass,1093773,0.02569974317101907,0.12534612746474444,0,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
146,29,1364697,1822823,10,merchant_api,22.01,dev_139077,0.15081947099798293,low,pass,1822823,0.0030954675110613557,0.15081396849798293,0,degree=2; dominant_edge_type=10; dominant_share=1.00; time_span=18
147,29,2062058,709251,10,merchant_api,21.05,dev_611326,0.17121445210214348,low,pass,709251,0.021237595360352697,0.17120918960214349,0,degree=3; dominant_edge_type=10; dominant_share=1.00; time_span=8
148,29,1992453,1266155,9,web,70.97,dev_225062,0.7466189491632852,high,manual_review,1992453,0.7466012066632852,0.6203800628477789,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=630
149,29,213376,2147374,10,merchant_api,4.49,dev_091256,0.6889989738647871,high,manual_review,213376,0.6889978513647872,0.012884698424651167,0,degree=2; dominant_edge_type=10; dominant_share=1.00; time_span=590
150,30,610143,427748,9,merchant_api,96.13,dev_164979,0.5482182824157393,medium,step_up_verification,610143,0.5481942499157393,0.004423282172318547,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=28
151,30,2175657,1874302,10,wallet,51.34,dev_343367,0.09887189635449409,low,pass,2175657,0.09885906135449408,0.08968251519654907,0,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
152,30,1122829,889835,10,wallet,75.7,dev_971298,0.5895745774079293,medium,step_up_verification,889835,0.15633903135203783,0.5895556524079293,0,degree=2; dominant_edge_type=3; dominant_share=0.50; time_span=88
153,30,1971650,265124,9,merchant_api,32.22,dev_922523,0.8708076719041232,critical,freeze_and_manual_review,1971650,0.8707996169041232,0.12553287141405772,0,degree=1; dominant_edge_type=9; dominant_share=1.00; time_span=0
154,31,1989526,1004333,10,bank_app,61.1,dev_134607,0.0026974360675609418,low,pass,1004333,0.0007770003664685512,0.002682161067560942,0,degree=30; dominant_edge_type=10; dominant_share=0.93; time_span=521
155,31,1631191,1934525,10,bank_app,6.53,dev_083067,0.2788306219945322,low,pass,1934525,0.1112734436962293,0.27882898949453216,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=408
156,31,1994188,1443926,9,wallet,64.18,dev_891767,0.6385847054981945,medium,step_up_verification,1443926,0.2990165348572753,0.6385686604981945,0,degree=3; dominant_edge_type=9; dominant_share=0.67; time_span=420
157,31,220643,1198734,11,qr_pay,13.28,dev_949240,0.3754352617016345,medium,step_up_verification,220643,0.3754319417016345,0.00018241920933120926,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=369
158,32,2322442,1231728,5,qr_pay,5.55,dev_177307,0.8149143811694491,high,manual_review,1231728,0.024855174470980214,0.8149129936694491,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
159,32,998046,2057142,6,web,9.66,dev_779924,0.0965243922342119,low,pass,2057142,0.0009614142432522952,0.0965219772342119,0,degree=2; dominant_edge_type=3; dominant_share=0.50; time_span=122
160,32,138378,936895,4,bank_app,33.95,dev_422896,0.6578648612150119,high,manual_review,936895,0.015224428018373828,0.6578563737150118,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
161,32,1421175,2246337,5,qr_pay,11.68,dev_229335,0.24125383543540185,low,pass,2246337,0.031972012960443774,0.24125091543540186,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=449
162,32,878002,234656,6,web,37.28,dev_183313,0.024756747717891804,low,pass,878002,0.024747427717891804,0.011737512044452968,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=221
163,32,1254961,2137886,4,bank_app,6.64,dev_119762,0.035212450913755564,low,pass,2137886,0.02381121868487337,0.03521079091375556,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
164,32,2338997,1209690,10,qr_pay,3.62,dev_887988,0.3990078257535603,medium,step_up_verification,2338997,0.3990069207535603,0.00252823673202126,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=525
165,32,474852,2158253,1,web,91.39,dev_802128,0.5441786715279581,medium,step_up_verification,474852,0.544155824027958,0.11110811747035172,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
166,32,828413,767561,4,bank_app,76.2,dev_093790,0.08674815246047712,low,pass,767561,0.06020929163187603,0.08672910246047712,0,degree=2; dominant_edge_type=2; dominant_share=0.50; time_span=56
167,32,2261068,1249248,11,web,10.34,dev_277925,0.6178774597333195,medium,step_up_verification,1249248,0.604291655725385,0.6178748747333195,0,degree=8; dominant_edge_type=11; dominant_share=1.00; time_span=92
168,33,914002,1002167,4,qr_pay,33.69,dev_367034,0.1396490234865576,low,pass,1002167,0.0022712743772179598,0.13964060098655762,0,degree=5; dominant_edge_type=4; dominant_share=0.40; time_span=682
169,33,2343723,103048,5,web,61.41,dev_720163,0.3759102105992671,medium,step_up_verification,2343723,0.3758948580992671,0.03314360055368835,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=0
170,33,2344355,2244002,5,web,35.78,dev_370438,0.8284045505763283,high,manual_review,2244002,0.5856737016096312,0.8283956055763283,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=767
171,33,1979022,2014100,5,web,28.03,dev_841399,0.0024667114119999453,low,pass,2014100,0.0004686203903197654,0.0024597039119999453,0,degree=6; dominant_edge_type=6; dominant_share=0.33; time_span=229
172,34,1352095,1210831,4,web,90.53,dev_962661,0.8504460330174862,critical,freeze_and_manual_review,1210831,0.04697287134935868,0.8504234005174862,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=409
173,34,1652926,793749,5,merchant_api,12.71,dev_648250,0.0001358119915398882,low,pass,1652926,0.0001326344915398882,4.938289873345641e-05,0,degree=11; dominant_edge_type=5; dominant_share=0.36; time_span=498
174,34,932935,670982,9,web,34.75,dev_373169,0.4072992094499761,medium,step_up_verification,932935,0.4072905219499761,0.07677742909855229,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=367
175,34,169752,2348365,4,web,33.25,dev_039710,0.5118708701078928,medium,step_up_verification,169752,0.5118625576078928,0.0161720209117746,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
176,34,1322322,201775,4,web,26.43,dev_499724,0.3004777127972267,low,pass,1322322,0.3004711052972267,0.22020567790065065,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=109
177,34,1523827,560383,10,merchant_api,17.27,dev_178817,0.5215616516504472,medium,step_up_verification,560383,0.0012795542989983383,0.5215573341504472,0,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
178,34,893022,1358116,5,merchant_api,26.2,dev_676313,0.38976452869291955,medium,step_up_verification,893022,0.38975797869291956,0.3027316049648119,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
179,34,820314,821209,5,merchant_api,25.3,dev_291358,0.006654928976945009,low,pass,821209,0.0006212959827113023,0.00664860397694501,0,degree=8; dominant_edge_type=4; dominant_share=0.50; time_span=757
180,34,2345560,2345600,5,merchant_api,9.55,dev_820363,0.6786881862809215,high,manual_review,2345560,0.6786857987809215,0.05263789065511229,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
181,35,306807,2046686,1,bank_app,54.69,dev_719528,0.00847419859540224,low,pass,2046686,0.001211903942361514,0.00846052609540224,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=31
182,35,1824985,2348904,10,wallet,10.19,dev_119921,0.8063394604131325,high,manual_review,1824985,0.8063369129131326,0.12962901370517477,0,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
183,35,2351090,2232403,5,wallet,20.16,dev_807249,0.014119727759247738,low,pass,2232403,0.00591510807369859,0.014114687759247738,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=456
184,35,303685,291912,6,bank_app,20.37,dev_279732,0.7221644522990108,high,manual_review,303685,0.7221593597990108,0.592990090676698,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
185,35,1883072,3694008,4,merchant_api,46.63,dev_030996,0.06689661360474784,low,pass,3694008,0.012668694757332134,0.06688495610474784,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=660
186,35,695780,628402,9,merchant_api,5.02,dev_008455,0.7172150620056417,high,manual_review,695780,0.7172138070056416,0.46029011153113214,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=1
187,36,1612416,178258,5,bank_app,54.7,dev_232235,0.00367934929358371,low,pass,1612416,0.00366567429358371,0.002223920888764345,0,degree=3; dominant_edge_type=5; dominant_share=1.00; time_span=672
188,36,249310,985790,4,wallet,18.37,dev_120798,0.15882957755225535,low,pass,249310,0.15882498505225534,0.025998540535809248,0,degree=4; dominant_edge_type=4; dominant_share=1.00; time_span=351
189,36,441523,95534,5,bank_app,73.55,dev_319490,0.006150650430626407,low,pass,95534,0.0007093617346442722,0.006132262930626407,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=439
190,36,2351094,1970515,5,bank_app,15.95,dev_398700,0.7751905596087074,high,manual_review,1970515,0.6351735771083208,0.7751865721087075,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=524
191,36,1896245,2032140,5,bank_app,23.48,dev_890915,0.13540024503281992,low,pass,2032140,0.11786532063761403,0.13539437503281992,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=357
192,36,1037878,182170,4,wallet,189.12,dev_074954,0.6595116851830052,high,manual_review,182170,0.2749396496576432,0.6594644051830052,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=399
193,36,2229822,710733,5,bank_app,19.11,dev_571716,0.34552178253121235,low,pass,2229822,0.34551700503121235,0.12190747200732609,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=152
194,37,511112,1882811,5,qr_pay,74.81,dev_265333,0.4468434884175724,medium,step_up_verification,1882811,0.0883491104970867,0.44682478591757235,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=374
195,37,1914713,430256,6,web,27.53,dev_482362,0.008355268666265644,low,pass,430256,0.0005816028280791715,0.008348386166265645,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
196,37,2357743,1693122,4,bank_app,49.1,dev_652158,0.8115882575287396,high,manual_review,1693122,0.08581486522733121,0.8115759825287396,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
197,37,1729565,2214402,4,bank_app,35.98,dev_435360,0.3410157468985612,low,pass,1729565,0.34100675189856117,0.05239126912077426,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=280
198,37,288839,2196780,5,qr_pay,52.62,dev_663942,0.08166471170168195,low,pass,2196780,0.00280212247114361,0.08165155670168195,0,degree=5; dominant_edge_type=5; dominant_share=0.80; time_span=465
199,37,571778,574779,1,web,14.34,dev_743021,0.0043819667703338,low,pass,574779,0.003996652059084315,0.0043783817703338,0,degree=4; dominant_edge_type=1; dominant_share=0.50; time_span=695
200,37,2355791,2355804,1,web,10.96,dev_727131,0.018985771270737393,low,pass,2355804,0.004806827108656864,0.018983031270737392,0,degree=4; dominant_edge_type=1; dominant_share=0.50; time_span=243
201,38,2360553,779299,4,qr_pay,19.02,dev_360294,0.75834382836284,high,manual_review,779299,0.3567479908950524,0.75833907336284,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=368
202,38,2358491,1351066,4,qr_pay,36.96,dev_010030,0.766440670834773,high,manual_review,1351066,0.6901657529368382,0.7664314308347729,1,degree=3; dominant_edge_type=4; dominant_share=1.00; time_span=603
203,38,1161014,113070,5,web,20.11,dev_031071,0.7382124819150154,high,manual_review,113070,0.015560527176936022,0.7382074544150155,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
204,38,426620,890361,1,merchant_api,50.36,dev_760279,0.482446204804548,medium,step_up_verification,890361,0.023632712599341375,0.482433614804548,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
205,38,407489,331469,1,merchant_api,85.99,dev_693406,0.38029998993909164,medium,step_up_verification,331469,0.010757296479009085,0.3802784924390916,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
206,38,2357966,1979908,5,web,10.19,dev_700347,0.10224395006160694,low,pass,2357966,0.10224140256160694,0.01058863365402398,0,degree=3; dominant_edge_type=5; dominant_share=1.00; time_span=351
207,38,2359173,447715,4,qr_pay,17.45,dev_930891,0.08489707796386622,low,pass,2359173,0.08489271546386623,0.010004019273962102,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=588
208,38,2140404,2324078,4,qr_pay,9.28,dev_471587,0.03834653046329354,low,pass,2324078,0.002945365004128545,0.03834421046329354,0,degree=3; dominant_edge_type=3; dominant_share=0.33; time_span=449
209,39,160642,2330292,5,merchant_api,152.53,dev_572894,0.3040244855674348,low,pass,160642,0.30398635306743477,0.07233061048210279,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=0
210,39,2361721,2181038,5,merchant_api,32.27,dev_622687,0.4817065187627257,medium,step_up_verification,2181038,0.05263441749701215,0.4816984512627257,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=473
211,39,2348969,2349949,5,merchant_api,37.78,dev_972432,0.0012727850128696969,low,pass,2348969,0.0012633400128696968,0.00027357554316545215,0,degree=5; dominant_edge_type=5; dominant_share=0.80; time_span=517
212,39,249810,754817,5,merchant_api,7.34,dev_381268,0.01239755759222214,low,pass,249810,0.012395722592222139,0.0019446384283805889,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=751
213,39,2364696,1530867,4,web,33.75,dev_348487,0.21544720911794876,low,pass,1530867,0.0030035363553436957,0.21543877161794875,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=526
214,39,1685966,1918522,5,merchant_api,38.8,dev_604364,0.04461986473654414,low,pass,1918522,0.009480983094899188,0.04461016473654414,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
215,39,1293713,937736,6,wallet,21.17,dev_163979,0.7116480156653716,high,manual_review,937736,0.006756850010433048,0.7116427231653716,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
216,39,386629,707854,5,merchant_api,64.59,dev_872881,0.08899263345665633,low,pass,386629,0.08897648595665633,0.00044925084603080986,0,degree=6; dominant_edge_type=5; dominant_share=0.50; time_span=439
217,39,1669711,2356245,9,web,270.6,dev_977809,0.017733701292104977,low,pass,1669711,0.017666051292104978,0.009532386883980053,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=2
218,40,282899,764738,1,bank_app,11.33,dev_775313,0.9514972540954224,critical,freeze_and_manual_review,282899,0.9514944215954224,8.469351983032429e-05,1,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
219,40,2334850,1226160,10,wallet,9.78,dev_122601,0.7402901303791585,high,manual_review,1226160,0.09373680241147013,0.7402876853791585,0,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
220,40,1998239,866422,4,merchant_api,15.33,dev_275911,0.0002780053956204237,low,pass,866422,0.00011013268475244283,0.0002741728956204237,0,degree=7; dominant_edge_type=5; dominant_share=0.57; time_span=769
221,40,2293311,2314974,4,merchant_api,143.39,dev_349690,0.82017453208494,high,manual_review,2314974,0.6348413663386695,0.82013868458494,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=612
